simulated_continuously_variable_signal,instantaneous_freq
-0.002340249401175167,0.10000000219117999
-0.002329802474955746,0.10000000219996226
-0.002258492620219634,0.10000000220877975
-0.002128182710166601,0.10000000221763257
-0.001942276914388629,0.10000000222652089
-0.0017056317695581995,0.10000000223544477
-0.0014244293089972215,0.10000000224440449
-0.0011060155654444507,0.10000000225340006
-0.0007587086659174651,0.10000000226243172
-0.00039158153193064434,0.10000000227149958
-1.4224861730980441e-05,0.1000000022806038
0.0003635034136807209,0.10000000228974444
0.0007317356556216615,0.10000000229892177
0.001080852296399014,0.10000000230813587
0.0014017331374637395,0.10000000231738691
0.001685995602223167,0.10000000232667504
0.0019262137194807766,0.10000000233600037
0.0021161121168579047,0.10000000234536306
0.0022507299563825586,0.10000000235476332
0.0023265505296504326,0.1000000023642012
0.0023415931270603894,0.10000000237367695
0.002295464781165312,0.10000000238319068
0.002189370532413474,0.10000000239274254
0.0020260819491018474,0.10000000240233264
0.0018098647239149202,0.10000000241196126
0.001546367238491082,0.10000000242162842
0.0012424730071162165,0.10000000243133433
0.0009061208542527772,0.10000000244107916
0.0005460975235222469,0.10000000245086303
0.00017180813595016214,0.1000000024606861
-0.00020696950605949288,0.10000000247054858
-0.000580340350545391,0.10000000248045056
-0.000938550590795418,0.10000000249039226
-0.0012722424703127402,0.10000000250037373
-0.0015726987415075118,0.10000000251039527
-0.0018320703919622952,0.10000000252045696
-0.002043581689231703,0.10000000253055896
-0.0022017071876590457,0.10000000254070147
-0.0023023160731470405,0.10000000255088466
-0.002342780075071275,0.10000000256110858
-0.002322042126284176,0.10000000257137356
-0.0022406439775599727,0.10000000258167963
-0.0021007120450907907,0.10000000259202704
-0.0019059018607488,0.10000000260241593
-0.0016613025762759997,0.10000000261284643
-0.0013733040161000585,0.10000000262331872
-0.0010494297518410145,0.10000000263383302
-0.0006981405592109288,0.10000000264438946
-0.0003286133917282133,0.1000000026549882
4.9498354741508405e-05,0.10000000266562942
0.00042631702385438456,0.10000000267631332
0.0007919987391579778,0.10000000268704001
0.0011369905620072505,0.10000000269780968
0.0014522800491248446,0.10000000270862253
0.0017296306904534733,0.10000000271947869
0.0019617970768055822,0.10000000273037842
0.0021427141763475993,0.1000000027413218
0.0022676557753273942,0.10000000275230905
0.002333357943995909,0.10000000276334031
0.0023381043023432166,0.10000000277441581
0.0022817708581974916,0.10000000278553572
0.002165829246352238,0.10000000279670017
0.0019933082841040724,0.10000000280790938
0.001768714847510445,0.10000000281916349
0.0014979161353676405,0.10000000283046272
0.0011879863966031267,0.10000000284180724
0.0008470221251207006,0.10000000285319728
0.00048393054988294043,0.1000000028646329
0.00010819694564007004,0.10000000287611438
-0.0002703631570029712,0.10000000288764191
-0.0006418603890056626,0.10000000289921558
-0.0009965898892398109,0.10000000291083566
-0.001325284830818762,0.10000000292250233
-0.0016193585043763083,0.10000000293421572
-0.0018711286341981906,0.10000000294597614
-0.0020740180672515983,0.10000000295778362
-0.0022227265923841183,0.1000000029696385
-0.0023133694011485627,0.1000000029815408
-0.002343578573152674,0.10000000299349088
-0.0023125649347664986,0.1000000030054888
-0.0022211386752127027,0.10000000301753485
-0.002071688181472402,0.10000000302962914
-0.0018681176449159309,0.10000000304177191
-0.0016157450696005966,0.1000000030539634
-0.0013211633466303034,0.1000000030662037
-0.0009920680238208839,0.10000000307849306
-0.0006370562699549581,0.10000000309083168
-0.00026540228541231014,0.10000000310321977
0.00011318497373144879,0.10000000311565752
0.0004888154290090294,0.10000000312814512
0.0008516762444422568,0.10000000314068275
0.001192288173567745,0.10000000315327062
0.001501753191888877,0.10000000316590896
0.0017719869456928974,0.10000000317859802
0.0019959299448224204,0.10000000319133782
0.002167731982277347,0.10000000320412879
0.0022829049629350005,0.10000000321697092
0.0023384401489456503,0.10000000322986456
0.0023328867589264605,0.10000000324280994
0.002266389867656691,0.10000000325580714
0.0021406866161959104,0.10000000326885648
0.0019590608314308242,0.10000000328195804
0.0017262572405534584,0.10000000329511219
0.0014483575215010033,0.10000000330831904
0.0011326214273715582,0.10000000332157884
0.0007872971352246416,0.10000000333489174
0.0004214057736468786,0.10000000334825804
4.450575800781445e-05,0.10000000336167787
-0.0003335569101725724,0.1000000033751515
-0.0007029058566540661,0.10000000338867912
-0.001053892341352926,0.100000003402261
-0.0013773473185847126,0.1000000034158973
-0.0016648209659420451,0.10000000342958826
-0.0019088034244400683,0.10000000344333407
-0.002102920983392778,0.10000000345713503
-0.0022421025849566774,0.10000000347099124
-0.002322712298636442,0.100000003484903
-0.0023426443050357086,0.10000000349887053
-0.0023013779075316057,0.10000000351289406
-0.002199991134767516,0.10000000352697375
-0.002041132578617468,0.1000000035411099
-0.0018289522033171491,0.10000000355530272
-0.0015689929332789545,0.1000000035695524
-0.001268045851712591,0.10000000358385921
-0.0009339727927905298,0.10000000359822336
-0.0005755009618973572,0.10000000361264508
-0.0002019949492305087,0.1000000036271246
0.00017678790741254146,0.10000000364166213
0.0005509524198452773,0.10000000365625797
0.0009107240478572787,0.10000000367091229
0.0012467042458149987,0.10000000368562532
0.001550115986914205,0.10000000370039737
0.001813033051096249,0.10000000371522857
0.0020285870867926344,0.10000000373011929
0.0021911470372905978,0.10000000374506963
0.002296466244449267,0.10000000376007989
0.002341793386881692,0.10000000377515038
0.0023259443544929722,0.1000000037902812
0.002249333181749846,0.10000000380547265
0.0021139612315920417,0.10000000382072508
0.0019233649125409496,0.10000000383603856
0.0016825232948253263,0.10000000385141346
0.001397728038927345,0.10000000386684996
0.0010764190344890933,0.10000000388234837
0.0007269900432904366,0.10000000389790885
0.0003585694236113731,0.10000000391353168
-1.9218335742474e-05,0.10000000392921714
-0.00039650404215104383,0.10000000394496551
-0.0007634316184462224,0.10000000396077696
-0.001110415579555003,0.10000000397665182
-0.0014283914402910003,0.10000000399259026
-0.0017090525127310672,0.10000000400859262
-0.0019450669071665685,0.1000000040246591
-0.0021302690677738323,0.10000000404078997
-0.00225982083939449,0.1000000040569855
-0.002330337857774454,0.10000000407324593
-0.002339977961488007,0.10000000408957153
-0.002288489315905605,0.1000000041059626
-0.0021772169920318413,0.10000000412241934
-0.0020090678283505,0.10000000413894208
-0.0017884344936132516,0.10000000415553095
-0.0015210807343285606,0.10000000417218638
-0.0012139908047046712,0.10000000418890856
-0.0008751870124847584,0.10000000420569775
-0.0005135201470420216,0.10000000422255423
-0.00013843826451639157,0.10000000423947829
0.00024026012983278117,0.10000000425647015
0.0006126820542817913,0.10000000427353012
0.0009690984913669492,0.10000000429065846
0.0013001985452652067,0.1000000043078555
0.0015973326763143835,0.10000000432512142
0.0018527386585007511,0.10000000434245654
0.002059744357081703,0.10000000435986114
0.0022129420290529847,0.10000000437733553
0.002308329593097249,0.10000000439487994
0.0023434151785283607,0.10000000441249464
0.0023172822220320507,0.10000000443017996
0.002230613411638851,0.1000000044479362
0.0020856728524256125,0.10000000446576358
0.00188624691984234,0.10000000448366238
0.0016375453457910508,0.10000000450163293
0.0013460651214485923,0.10000000451967553
0.0010194207721872686,0.10000000453779045
0.0006661454384313437,0.10000000455597796
0.00029546795894128407,0.10000000457423837
-8.292822007689527e-05,0.10000000459257197
-0.00045915801186490726,0.10000000461097902
-0.0008233929235914383,0.10000000462945989
-0.0011661178123918525,0.10000000464801483
-0.0014783794555649616,0.1000000046666441
-0.001752020441368253,0.10000000468534807
-0.0019798922703314265,0.10000000470412701
-0.0021560421001057127,0.10000000472298116
-0.002275868255393299,0.10000000474191095
-0.0023362404404708055,0.10000000476091656
-0.0023355815139177506,0.10000000477999836
-0.0022739086892962905,0.10000000479915667
-0.002152833085470232,0.10000000481839173
-0.0019755176383107476,0.10000000483770394
-0.0017465944732883035,0.10000000485709348
-0.001472043897479702,0.10000000487656076
-0.0011590381721599938,0.10000000489610605
-0.000815754147208227,0.10000000491572969
-0.00045115965199880284,0.10000000493543199
-7.477922302701562e-05,0.10000000495521327
0.00030355471168378275,0.10000000497507383
0.00067395869142343,0.10000000499501396
0.0010267564147957643,0.10000000501503403
0.0013527315199635132,0.10000000503513436
0.0016433683495964053,0.1000000050553152
0.0018910744108644917,0.10000000507557694
0.0020893787190116872,0.10000000509591991
0.0022331008430525275,0.10000000511634446
0.002318486237502655,0.10000000513685081
0.0023433043247853657,0.10000000515743937
0.0023069067660442776,0.10000000517811043
0.00221024439811627,0.10000000519886437
0.00205584239420925,0.10000000521970143
0.0018477342971782945,0.10000000524062208
0.0015913566486914223,0.10000000526162652
0.001293406966954962,0.1000000052827152
0.000961668783137729,0.10000000530388836
0.0006048083071802905,0.10000000532514641
0.00023214803481870697,0.10000000534648966
-0.00014657678996754858,0.10000000536791848
-0.0005214724949954132,0.10000000538943313
-0.000882745438640056,0.10000000541103403
-0.0012209578554340842,0.10000000543272153
-0.0015272744048848701,0.10000000545449593
-0.0017936929827568843,0.1000000054763576
-0.002013253765187479,0.10000000549830688
-0.0021802210246418866,0.10000000552034415
-0.002290232968012731,0.10000000554246978
-0.002340415682546759,0.10000000556468405
-0.0023294582129160784,0.10000000558698732
-0.002257646808147394,0.10000000560938008
-0.0021268574437545477,0.10000000563186254
-0.0019405068144236165,0.1000000056544351
-0.001703463077500107,0.10000000567709809
-0.0014219186789835151,0.10000000569985197
-0.0011032285842777372,0.10000000572269707
-0.0007557181396992936,0.10000000574563367
-0.0003884655841008032,0.10000000576866226
-1.106489219872584e-05,0.1000000057917831
0.00036662485499888595,0.10000000581499663
0.0007347370253065517,0.10000000583830322
0.0010836551877399622,0.10000000586170321
0.0014042643287275188,0.10000000588519696
0.001688188969472382,0.10000000590878484
0.0019280119639720709,0.10000000593246737
0.002117468261893852,0.10000000595624475
0.0022516085745141476,0.10000000598011743
0.0023269286681711146,0.10000000600408582
0.0023414609076143783,0.10000000602815025
0.0022948256578062386,0.1000000060523111
0.0021882412013719036,0.10000000607656885
0.002024491912618951,0.10000000610092381
0.0018078555195364038,0.10000000612537639
0.0015439913539551664,0.10000000614992698
0.001239792509182744,0.10000000617457593
0.0009032057672932986,0.10000000619932368
0.0005430240002283078,0.10000000622417066
0.0001686564679475581,0.10000000624911719
-0.0002101169857204492,0.10000000627416372
-0.0005834014182291789,0.10000000629931063
-0.0009414452802620932,0.10000000632455835
-0.0012748951617275993,0.10000000634990723
-0.001575040136906614,0.10000000637535776
-0.001834039325567679,0.10000000640091025
-0.002045126725324436,0.10000000642656515
-0.002202787964267573,0.10000000645232286
-0.002302904356448883,0.10000000647818386
-0.002342860496963365,0.10000000650414852
-0.0023216125858537056,0.10000000653021722
-0.0022397156959678716,0.10000000655639037
-0.0020993092724341396,0.10000000658266846
-0.0019040612425599392,0.1000000066090519
-0.001659072196207692,0.10000000663554101
-0.0013707421398053627,0.10000000666213636
-0.0010466033048620823,0.10000000668883824
-0.0006951233786401114,0.10000000671564716
-0.0003254842973141221,0.10000000674256358
5.2657619652982274e-05,0.10000000676958783
0.0004294239277539589,0.10000000679672044
0.0007949721183968281,0.10000000682396176
0.0011397527410871417,0.10000000685131223
0.0014547588698651287,0.1000000068787724
0.0017317613970256164,0.10000000690634257
0.001963524007391387,0.10000000693402328
0.0021439922172286777,0.10000000696181495
0.0022684515394198012,0.10000000698971796
0.002333650643042445,0.1000000070177328
0.0023378862899784336,0.10000000704585998
0.0022810478296986176,0.10000000707409984
0.0021646200898577735,0.1000000071024529
0.0019916445871868303,0.1000000071309196
0.0017666400719950311,0.10000000715950037
0.001495484481949281,0.10000000718819578
0.0011852613889280117,0.10000000721700611
0.0008440749503170168,0.10000000724593194
0.0004808381988936264,0.10000000727497374
0.00010504020193890063,0.10000000730413189
-0.0002735018277699455,0.10000000733340696
-0.0006448989933232754,0.1000000073627993
-0.0009994490476931597,0.10000000739230952
-0.0013278898517726102,0.10000000742193796
-0.001621641335192829,0.10000000745168519
-0.0018730296390196879,0.10000000748155156
-0.002075487584906459,0.1000000075115377
-0.0022237262337174977,0.10000000754164402
-0.002313873051886963,0.10000000757187105
-0.0023435730761039164,0.10000000760221922
-0.002312050433533528,0.10000000763268897
-0.0022201286104421313,0.10000000766328086
-0.0020702089397358894,0.1000000076939954
-0.0018662078693967709,0.10000000772483296
-0.0016134546505929704,0.10000000775579423
-0.001318552118223105,0.10000000778687951
-0.000989204200813235,0.10000000781808938
-0.0006340146658372322,0.10000000784942441
-0.00026226235796516524,0.10000000788088492
0.00011634119816383026,0.10000000791247161
0.0004919054983457731,0.10000000794418491
0.0008546194348146499,0.10000000797602526
0.0011950075981207117,0.1000000080079933
0.001504177809345789,0.1000000080400894
0.0017740534162124426,0.10000000807231416
0.001997584284666124,0.10000000810466805
0.0021689309740614655,0.10000000813715167
0.0022836172846259902,0.1000000081697655
0.00233864719210583,0.10000000820250997
0.0023325831148341973,0.10000000823538571
0.002265583468601904,0.10000000826839327
0.0021393985282597526,0.10000000830153302
0.0019573247041629275,0.1000000083348057
0.0017241184279230635,0.10000000836821164
0.0014458718970860646,0.10000000840175152
0.001129853924737348,0.10000000843542588
0.0007843200516224815,0.1000000084692351
0.0004182968813464866,0.1000000085031799
4.134627260225655e-05,0.10000000853726072
-0.000336684451413889,0.10000000857147816
-0.0007059197509597811,0.10000000860583276
-0.001056713854823654,0.10000000864032504
-0.0013799027430093107,0.10000000867495551
-0.00166704354432473,0.10000000870972486
-0.0019106350949362133,0.10000000874463351
-0.002104313896095931,0.10000000877968214
-0.002243020351912439,0.10000000881487114
-0.0023231309444283295,0.10000000885020129
-0.0023425528931104436,0.10000000888567295
-0.002300778825901702,0.10000000892128683
-0.0021989000336276984,0.10000000895704347
-0.002039577961504598,0.10000000899294337
-0.0018269746824939408,0.1000000090289872
-0.0015666441687937455,0.10000000906517546
-0.001265387201850684,0.1000000091015088
-0.0009310737111722792,0.10000000913798775
-0.0005724371830964727,0.1000000091746129
-0.00019884651031107687,0.10000000921138481
0.00017993875775559258,0.10000000924830417
0.0005540233699218652,0.10000000928537145
0.0009136348732634527,0.10000000932258733
0.001249378905186496,0.10000000935995237
0.0015524846084039859,0.10000000939746717
0.0018150337576817298,0.10000000943513228
0.0020301676127288722,0.10000000947294839
0.002192266093481998,0.10000000951091606
0.0022970945970712166,0.10000000954903593
0.0023419146210745035,0.10000000958730855
0.002325555303177854,0.10000000962573458
0.0022484440083645166,0.10000000966431465
0.002112595164584743,0.1000000097030493
0.001921557638558739,0.10000000974193922
0.0016803220264488214,0.100000009780985
0.0013951902813061402,0.10000000982018734
0.0010736110830977554,0.10000000985954674
0.0007239852520491279,0.10000000989906388
0.0003554462886143022,0.10000000993873948
-2.23782268310492e-05,0.10000000997857406
-0.00039961814146387986,0.10000001001856829
-0.000766418574364069,0.10000001005872279
-0.0011131973619072774,0.10000001009903828
-0.0014308953787882056,0.10000001013951532
-0.0017112131953773335,0.10000001018015459
-0.0019468278890594282,0.10000001022095675
-0.002131584345650703,0.10000001026192247
-0.0022606560534054352,0.10000001030305238
-0.002330671189086675,0.10000001034434712
-0.002339800702273254,0.10000001038580733
-0.002287806096820351,0.10000001042743377
-0.002176045661247684,0.10000001046922705
-0.0020074389852948685,0.10000001051118784
-0.001786390689600921,0.10000001055331681
-0.0015186753609662874,0.10000001059561461
-0.0012112866991078307,0.10000001063808193
-0.0008722548157430738,0.10000001068071947
-0.0005104364588168994,0.10000001072352789
-0.00013528364197861245,0.10000001076650791
0.0002434032764496496,0.1000000108096602
0.0006157316145370769,0.1000000108529854
0.0009719747996367285,0.10000001089648435
0.0013028264618985877,0.1000000109401575
0.001599643550554938,0.1000000109840058
0.0018546721218944276,0.10000001102802979
0.0020612499005207073,0.10000001107223025
0.0022139803222577304,0.10000001111660786
0.002308873512066556,0.10000001116116337
0.002343450514117161,0.10000001120589741
0.0023168080511460332,0.10000001125081077
0.0022296421213490298,0.10000001129590413
0.002084229816372942,0.10000001134117827
0.0018843698353857544,0.10000001138663382
0.0016352832492150897,0.10000001143227158
0.0013434771069570132,0.10000001147809226
0.0010165744481472146,0.10000001152409653
0.0006631151611963452,0.10000001157028522
0.00029233289039255544,0.10000001161665906
-8.60861805272509e-05,0.10000001166321876
-0.00046225636678496674,0.10000001170996509
-0.0008263507326628338,0.10000001175689875
-0.0011688578068658033,0.10000001180402052
-0.0014808300568035812,0.10000001185133117
-0.0017541176307392134,0.10000001189883144
-0.001981581261607927,0.10000001194652204
-0.0021572787706823572,0.10000001199440384
-0.002276620298929195,0.10000001204247755
-0.0023364882108489688,0.10000001209074393
-0.0023353185384732402,0.10000001213920373
-0.00227314183790578,0.1000000121878578
-0.0021515823910858204,0.10000001223670685
-0.0019738157736262363,0.10000001228575171
-0.001744485897209445,0.10000001233499312
-0.001469583693695594,0.10000001238443193
-0.0011562906101564108,0.10000001243406885
-0.0008127910033145432,0.10000001248390476
-0.00044805833432878047,0.10000001253394038
-7.16207492967632e-05,0.10000001258417655
0.0003066878306335194,0.10000001263461403
0.0006769846071111767,0.10000001268525374
0.001029596079279843,0.10000001273609636
0.0013553107508622137,0.10000001278714273
0.0016456197680020607,0.10000001283839373
0.001892939201526065,0.10000001288985017
0.0020908081668033333,0.10000001294151284
0.0022340576055901993,0.10000001299338256
0.0023189453206632293,0.10000001304546013
0.0023432537356441636,0.10000001309774649
0.002306347826173978,0.10000001315024241
0.0022091917090625935,0.1000000132029487
0.0020543234560454087,0.10000001325586627
0.001845788790102891,0.10000001330899595
0.0015890353964370376,0.10000001336233853
0.0012907706090872326,0.10000001341589493
0.0009587861909288952,0.10000001346966597
0.0006017547844405821,0.10000001352365251
0.00022900335068660804,0.10000001357785547
-0.00014973048488586585,0.10000001363227567
-0.0005245528146992623,0.10000001368691397
-0.000885671913956622,0.10000001374177128
-0.0012236540361664318,0.10000001379684842
-0.0015296698569696354,0.10000001385214632
-0.0017957251282585704,0.10000001390766587
-0.0020148695170621174,0.10000001396340795
-0.002181378173564079,0.10000001401937349
-0.002290901285036912,0.10000001407556325
-0.002340577708797462,0.10000001413197826
-0.002329109715677349,0.1000000141886194
-0.0022567968914367436,0.1000000142454875
-0.002125528310492858,0.10000001430258357
-0.00193873318641393,0.10000001435990846
-0.0017012912883676754,0.10000001441746315
-0.0014194054637726918,0.10000001447524852
-0.0011004395973258781,0.10000001453326544
-0.0007527262395063527,0.10000001459151493
-0.0003853489299998595,0.10000001464999785
-7.904902549354934e-06,0.10000001470871522
0.00036974562975462463,0.1000000147676679
0.000737737059162536,0.1000000148268569
0.0010864561088822792,0.10000001488628306
0.00140679296689162,0.10000001494594746
0.0016903792674171872,0.10000001500585097
0.0019298067031356385,0.10000001506599454
0.002118820557150669,0.10000001512637927
0.002252483098985471,0.10000001518700592
0.002327302576091712,0.10000001524787559
0.002341324431147149,0.10000001530898923
0.002294182362213716,0.10000001537034785
0.002187107891878601,0.10000001543195235
0.0020228981953976746,0.10000001549380376
0.0018058430282871592,0.1000000155559031
0.00154161266228121,0.10000001561825132
0.0012371097571766318,0.10000001568084947
0.0009002890382111321,0.10000001574369849
0.0005399494896598259,0.10000001580679939
0.00016550449330984395,0.1000000158701532
-0.0002132640833667058,0.10000001593376094
-0.0005864614252280398,0.10000001599762363
-0.000944338258082617,0.10000001606174225
-0.001277545535249498,0.10000001612611792
-0.00157737866871773,0.10000001619075155
-0.0018360049246974317,0.10000001625564425
-0.002046668043162542,0.10000001632079708
-0.0022038647359768257,0.10000001638621098
-0.002303488452829344,0.10000001645188711
-0.0023429366592896367,0.1000000165178264
-0.002321178824488343,0.10000001658403007
-0.0022387833423380132,0.10000001665049903
-0.002097902683013318,0.10000001671723435
-0.0019022171625882537,0.10000001678423726
-0.0016568387997723416,0.10000001685150864
-0.0013681777713578664,0.10000001691904968
-0.0010437749550487234,0.1000000169868614
-0.00069210493426218,0.10000001705494488
-0.0003223546111354806,0.10000001712330131
5.581678882736235e-05,0.1000000171919317
0.00043253005091584677,0.10000001726083713
0.0007979440522930946,0.10000001733001876
0.0011425128479771796,0.10000001739947764
0.0014572350457013688,0.10000001746921497
0.0017338889550741112,0.10000001753923177
0.001965247368084869,0.10000001760952913
0.002145266360107297,0.10000001768010836
0.002269243179229665,0.1000000177509704
0.0023339390992676403,0.10000001782211645
0.0023376640270914625,0.10000001789354772
0.0022803206540158304,0.1000000179652652
0.0021634069978572297,0.10000001803727021
0.0019899772692510867,0.10000001810956381
0.0017645620845428954,0.10000001818214709
0.0014930501095834427,0.10000001825502132
0.0011825342263235541,0.10000001832818764
0.0008411262408966962,0.10000001840164724
0.0004777449736900623,0.10000001847540121
0.00010188326726365684,0.10000001854945083
-0.0002766400012819287,0.10000001862379722
-0.0006479364251469914,0.1000000186984416
-0.0010023063890434237,0.10000001877338516
-0.0013304924584835996,0.10000001884862907
-0.0016239212176955098,0.1000000189241746
-0.0018749272384770855,0.10000001900002285
-0.002076953329107466,0.10000001907617513
-0.002224721832083625,0.10000001915263264
-0.0023143724957617458,0.10000001922939661
-0.0023435633181937963,0.10000001930646825
-0.002311531728750657,0.10000001938384875
-0.002219114509245179,0.10000001946153945
-0.002068725934142659,0.1000000195395415
-0.001864294700916183,0.10000001961785619
-0.0016111612981557786,0.10000001969648475
-0.0013159384925500257,0.10000001977542845
-0.0009863385793287367,0.10000001985468861
-0.0006309719090144418,0.10000001993426642
-0.0002591219536975794,0.10000002001416318
0.00011949721107570939,0.10000002009438012
0.0004949946733467896,0.10000002017491863
0.0008575610713993817,0.1000000202557799
0.0011977248500247067,0.10000002033696527
0.0015065996920498425,0.10000002041847607
0.0017761166613170186,0.10000002050031354
0.0019992349926923523,0.10000002058247902
0.002170126022501853,0.10000002066497378
0.002284325454461524,0.10000002074779922
0.0023388499833604244,0.1000000208309566
0.002332275229861475,0.10000002091444733
0.002264772950479032,0.10000002099827264
0.002138106550672957,0.10000002108243394
0.001955585018273672,0.10000002116693257
0.00172197648066475,0.10000002125176986
0.001443383643924563,0.10000002133694715
0.0011270843679103992,0.10000002142246585
0.0007813415420443506,0.1000000215083273
0.00041518722853851143,0.10000002159453292
3.8186712024876935e-05,0.10000002168108404
-0.00033981138052760224,0.10000002176798205
-0.0007089323618294695,0.10000002185522838
-0.0010595334470778794,0.10000002194282437
-0.001382455658626165,0.10000002203077143
-0.0016692630918475914,0.10000002211907098
-0.001912463291697591,0.10000002220772447
-0.0021057029829359823,0.10000002229673327
-0.0022439340408222205,0.10000002238609876
